contrast         ,pos ,-0.416132983874264     ,0.1567431753279054
contrast         ,neg ,-0.6184180918088457    ,0.17968188480675468
brightness       ,pos ,-0.3055648874451026    ,0.16989651657161126
brightness       ,neg ,-0.2296673293324403    ,0.19177891564569294
saturation       ,pos ,-0.11432524106500466   ,0.2004687421873723
saturation       ,neg ,-0.12877528212156505   ,0.2232802868097788
shadows          ,pos ,-0.23894273488707865   ,0.3191054506882627
shadows          ,neg ,-0.1232489903364541    ,0.271692260078008
highlights       ,pos ,-0.1319838536288826    ,0.26711889410645784
highlights       ,neg ,-0.05529529618866502   ,0.3230083942904242
exposure         ,pos ,-0.5943151336469545    ,0.16564131751810893
exposure         ,neg ,-0.4591377581485471    ,0.19949465116313983
vibrance         ,pos ,-0.005954340326627491  ,0.34544166583224684
vibrance         ,neg ,-0.0030594933497792467 ,0.539051688071771
temperature      ,pos ,-0.20449069441407      ,0.19949762367711493
temperature      ,neg ,-0.43845833055918093   ,0.2091410241344689
tint             ,pos ,-0.04683458285027121   ,0.21660172947909187
tint             ,neg ,-0.4320379075103998    ,0.18562808021607488
jpeg_compression ,pos ,-0.5296461416714545    ,0.2223816234245096
defocus_blur     ,pos ,-0.6322102104269377    ,0.14952193699065322
motion_blur      ,pos ,-0.4580663432403397    ,0.23562715580332158
pixelate         ,pos ,-0.20687979566674639   ,0.22454722627384194
gaussian_noise   ,pos ,-0.432726919383497     ,0.2512965272022178
impulse_noise    ,pos ,-0.3851631221365491    ,0.2674281517233005
rotate           ,pos ,-0.1427640064185986    ,0.3446789335617102
rotate           ,neg ,-0.1259843563025738    ,0.3393682463212139
hcrop            ,pos ,-0.1733300018815845    ,0.3690566572152111
hcrop            ,neg ,-0.18878378127669856   ,0.36242347383195983
vcrop            ,pos ,-0.16560184654267907   ,0.3622785746531754
vcrop            ,neg ,-0.12557404693350885   ,0.3655804893982479
leftcornerscrop  ,pos ,-0.2286614547622064    ,0.3570918698280698
leftcornerscrop  ,neg ,-0.1978241420133549    ,0.36537663373719964
rightcornerscrop ,pos ,-0.2223332039034095    ,0.3584581245100252
rightcornerscrop ,neg ,-0.17897554655050885   ,0.3695278956292536
ratio            ,pos ,-0.21004495122668188   ,0.2803180570075962
ratio            ,neg ,-0.2736579948901755    ,0.26006339207322243
