contrast         ,pos ,-0.5379395680803617   ,0.14673848678293142
contrast         ,neg ,-0.745662284033161    ,0.13794582202280709
brightness       ,pos ,-0.356317071509451    ,0.1874992319830436
brightness       ,neg ,-0.37544524794558654  ,0.18540873919395767
saturation       ,pos ,-0.11287339829631472  ,0.2193452260103266
saturation       ,neg ,-0.08477123343081201  ,0.25653553503083437
shadows          ,pos ,-0.2536618192140433   ,0.32961813034123577
shadows          ,neg ,-0.23037566706592105  ,0.3298145160165553
highlights       ,pos ,-0.2006604923972566   ,0.3072791640330995
highlights       ,neg ,-0.010443270205593937 ,0.32193265236796526
exposure         ,pos ,-0.5297821606333437   ,0.22154071775460604
exposure         ,neg ,-0.5177162204176321   ,0.2019405775558908
vibrance         ,pos ,-0.01631372710727159  ,0.3672330777624362
vibrance         ,neg ,-0.057118796075102285 ,0.4241714094409438
temperature      ,pos ,-0.2724162682211188   ,0.19208717162687478
temperature      ,neg ,-0.4738255136374001   ,0.2415147950374881
tint             ,pos ,-0.4659135152568937   ,0.19000925541475802
tint             ,neg ,-0.4109252584868607   ,0.21594897328220217
jpeg_compression ,pos ,-0.48994374476842045  ,0.2480408524701115
defocus_blur     ,pos ,-0.2537528660293655   ,0.28218525398288635
motion_blur      ,pos ,-0.14845363918811405  ,0.3426744926049422
pixelate         ,pos ,-0.30413210826501813  ,0.2304828660223893
gaussian_noise   ,pos ,-0.2485500233465946   ,0.35547728531743106
impulse_noise    ,pos ,-0.18790884717552084  ,0.38080714993104103
rotate           ,pos ,+0.018164862245660402 ,0.3842405014966048
rotate           ,neg ,-0.00123516018030513  ,0.3841148110102206
hcrop            ,pos ,-0.05369910885544344  ,0.4402190475917324
hcrop            ,neg ,-0.03771853070535036  ,0.438185729807076
vcrop            ,pos ,-0.09041924394256817  ,0.4188835258431093
vcrop            ,neg ,+0.015710226899698827 ,0.4229454212284922
leftcornerscrop  ,pos ,-0.10052594290477346  ,0.4223650105260752
leftcornerscrop  ,neg ,-0.00719793634812536  ,0.42761647501758276
rightcornerscrop ,pos ,-0.12276666743022784  ,0.4177374529184429
rightcornerscrop ,neg ,-0.01579166773869067  ,0.4215488792961816
ratio            ,pos ,-0.11928118609993445  ,0.30751814350584944
ratio            ,neg ,-0.001515354992600122 ,0.31357049800283665
