contrast         ,pos ,-0.06263881219070508 ,0.14692118645333527
contrast         ,neg ,-0.9399986774608019  ,0.012701017153253035
brightness       ,pos ,-0.8385688007714384  ,0.04497911572256496
brightness       ,neg ,-0.24847326717596688 ,0.14693929086344404
saturation       ,pos ,-0.10742562061211591 ,0.1682426912594781
saturation       ,neg ,+0.2564699953497097  ,0.19379437611513925
shadows          ,pos ,-0.04286100303071889 ,0.3061432983104498
shadows          ,neg ,-0.1556593061668903  ,0.23982914916411163
highlights       ,pos ,-0.1408475169724984  ,0.24857164568404272
highlights       ,neg ,+0.2013918680964106  ,0.27996446400697883
exposure         ,pos ,-0.7066761986723915  ,0.11792061638594185
exposure         ,neg ,-0.9424704046378446  ,0.015110012874701694
vibrance         ,pos ,-0.1276179490898381  ,0.3132797184131856
vibrance         ,neg ,-0.18335081857147878 ,0.5507103668408878
temperature      ,pos ,+0.06301947857387157 ,0.1744016579490993
temperature      ,neg ,-0.4126349627547617  ,0.20627636857693585
tint             ,pos ,-0.2951745308500002  ,0.1793038984191968
tint             ,neg ,-0.3137077462663236  ,0.18479172947447967
jpeg_compression ,pos ,-0.7183206371542343  ,0.13237148896947934
defocus_blur     ,pos ,-0.7483504449990208  ,0.11774830034159992
motion_blur      ,pos ,-0.5974968084767128  ,0.19639667272590447
pixelate         ,pos ,-0.510561597258859   ,0.187257298346907
gaussian_noise   ,pos ,-0.5410557557186051  ,0.20323448177803582
impulse_noise    ,pos ,-0.5515523422922555  ,0.19947384389849623
rotate           ,pos ,-0.22805458498344397 ,0.31854382637909917
rotate           ,neg ,-0.17774379020959263 ,0.32793981189078353
hcrop            ,pos ,-0.1471391034738474  ,0.35689683544937273
hcrop            ,neg ,-0.13318953668702882 ,0.36120516843795
vcrop            ,pos ,-0.18895105075078827 ,0.33483855358043246
vcrop            ,neg ,-0.15754027932211698 ,0.3406714060490921
leftcornerscrop  ,pos ,-0.2274563312339019  ,0.34304246350724643
leftcornerscrop  ,neg ,-0.18966052404883882 ,0.35100633874639353
rightcornerscrop ,pos ,-0.23012251388925054 ,0.34380815318490776
rightcornerscrop ,neg ,-0.19845517280979366 ,0.3473341650478538
ratio            ,pos ,-0.5737114874649077  ,0.17054179382319384
ratio            ,neg ,-0.56236154717701    ,0.17060775365339564
